path,label,user_id,source
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/59.jpg,morph,16,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/60.jpg,real,9,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/61.jpg,real,12,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/62.jpg,real,35,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/63.jpg,real,1,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/64.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/65.jpg,morph,39,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/66.jpg,real,16,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/67.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/68.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/69.jpg,morph,6,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/70.jpg,morph,9,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/71.jpg,real,23,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/72.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/73.jpg,morph,9,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/74.jpg,real,17,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/75.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/76.jpg,morph,45,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/77.jpg,morph,22,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/78.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/79.jpg,real,19,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/80.jpg,real,46,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/81.jpg,real,31,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/82.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/83.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/84.jpg,real,12,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/85.jpg,morph,47,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/86.jpg,real,25,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/87.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/88.jpg,morph,28,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/89.jpg,morph,47,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/90.jpg,morph,3,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/91.jpg,morph,22,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/92.jpg,real,19,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/93.jpg,morph,4,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/94.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/95.jpg,morph,6,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/96.jpg,morph,9,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/97.jpg,real,16,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/98.jpg,morph,16,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/99.jpg,morph,46,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/100.jpg,morph,45,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/101.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/102.jpg,real,26,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/103.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/104.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/105.jpg,morph,2,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/106.jpg,real,17,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/107.jpg,morph,43,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/108.jpg,morph,43,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/109.jpg,morph,39,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/110.jpg,morph,5,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/111.jpg,morph,3,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/112.jpg,real,2,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/113.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/114.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/115.jpg,real,19,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/116.jpg,real,4,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/117.jpg,morph,43,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/118.jpg,real,25,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/119.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/120.jpg,morph,45,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/121.jpg,real,1,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/122.jpg,morph,46,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/123.jpg,real,9,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/124.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/125.jpg,morph,43,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/126.jpg,morph,46,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/127.jpg,morph,6,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/128.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/129.jpg,morph,47,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/130.jpg,morph,16,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/131.jpg,real,26,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/132.jpg,real,5,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/133.jpg,real,13,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/134.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/135.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/136.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/137.jpg,real,5,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/138.jpg,morph,22,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/139.jpg,morph,45,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/140.jpg,real,26,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/141.jpg,morph,22,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/142.jpg,real,46,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/143.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/144.jpg,morph,47,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/145.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/146.jpg,real,46,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/147.jpg,morph,45,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/148.jpg,morph,45,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/149.jpg,morph,9,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/150.jpg,real,22,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/151.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/152.jpg,morph,16,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/153.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/154.jpg,morph,9,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/155.jpg,morph,46,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/156.jpg,real,17,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/157.jpg,real,2,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/158.jpg,real,24,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/159.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/160.jpg,morph,5,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/161.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/162.jpg,real,36,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/163.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/164.jpg,real,24,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/165.jpg,morph,5,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/166.jpg,real,47,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/167.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/168.jpg,morph,27,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/169.jpg,morph,39,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/170.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/171.jpg,morph,22,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/172.jpg,morph,39,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/173.jpg,morph,43,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/174.jpg,morph,6,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/175.jpg,real,26,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/176.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/177.jpg,real,17,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/178.jpg,morph,6,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/179.jpg,real,23,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/180.jpg,real,5,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/181.jpg,real,26,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/182.jpg,morph,43,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/183.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/184.jpg,real,16,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/185.jpg,morph,2,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/186.jpg,morph,3,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/187.jpg,real,46,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/188.jpg,real,4,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/189.jpg,morph,45,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/190.jpg,morph,6,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/191.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/192.jpg,real,17,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/193.jpg,real,46,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/194.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/195.jpg,morph,43,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/196.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/197.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/198.jpg,real,4,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/199.jpg,morph,22,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/200.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/201.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/202.jpg,real,4,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/203.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/204.jpg,morph,6,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/205.jpg,real,19,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/206.jpg,real,13,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/207.jpg,morph,22,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/208.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/209.jpg,morph,6,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/210.jpg,real,4,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/211.jpg,real,43,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/212.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/213.jpg,morph,22,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/214.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/215.jpg,morph,46,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/216.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/217.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/218.jpg,real,38,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/219.jpg,morph,6,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/220.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/221.jpg,real,26,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/222.jpg,morph,16,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/223.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/224.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/225.jpg,morph,22,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/226.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/227.jpg,real,15,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/228.jpg,real,47,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/229.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/230.jpg,morph,15,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/231.jpg,morph,39,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/232.jpg,morph,39,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/233.jpg,real,22,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/234.jpg,morph,22,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/235.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/236.jpg,morph,45,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/237.jpg,morph,6,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/238.jpg,real,21,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/239.jpg,morph,9,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/240.jpg,real,19,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/241.jpg,morph,47,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/242.jpg,morph,22,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/243.jpg,morph,43,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/244.jpg,morph,9,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/245.jpg,morph,9,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/246.jpg,morph,9,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/247.jpg,morph,22,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/248.jpg,real,25,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/249.jpg,morph,45,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/250.jpg,morph,9,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/251.jpg,real,13,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/252.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/253.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/254.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/255.jpg,real,39,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/256.jpg,real,33,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/257.jpg,morph,46,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/258.jpg,real,17,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/259.jpg,real,19,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/260.jpg,morph,45,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/261.jpg,morph,16,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/262.jpg,real,20,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/263.jpg,morph,9,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/264.jpg,morph,43,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/265.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/266.jpg,morph,15,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/267.jpg,morph,45,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/268.jpg,real,19,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/269.jpg,morph,9,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/270.jpg,morph,46,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/271.jpg,real,9,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/272.jpg,morph,5,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/273.jpg,morph,3,FaceMorpher
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/274.jpg,morph,3,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/275.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/276.jpg,real,11,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/277.jpg,morph,47,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/278.jpg,real,16,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/279.jpg,morph,16,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/280.jpg,morph,46,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/281.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/282.jpg,morph,39,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/283.jpg,morph,5,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/284.jpg,morph,28,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/285.jpg,real,4,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/286.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/287.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/288.jpg,real,9,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/289.jpg,morph,3,FaceMorpher_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/290.jpg,morph,47,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/291.jpg,real,3,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/292.jpg,morph,46,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/293.jpg,real,46,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/294.jpg,real,4,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/295.jpg,real,6,Real
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/296.jpg,morph,43,FaceBlender_restored
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/297.jpg,morph,39,FaceBlender
/content/drive/MyDrive/workspace3/apemorph_train_mtcnn/298.jpg,morph,15,FaceMorpher
